timestamp,accX,accY,accZ,filteredAccY,phase,repCount,t_diff
1.456,0.000997,-0.036288,-0.014599,-0.00128,idle,0,0.020000000000000018
1.476,-0.00037,-0.024297,0.032418,-0.005883,idle,0,0.020000000000000018
1.496,0.00264,0.049853,0.040617,0.005264,idle,0,0.020000000000000018
1.515,0.016913,0.081407,0.015422,0.020492,idle,0,0.018999999999999906
1.535,0.021313,0.032114,0.001394,0.022817,idle,0,0.020000000000000018
1.555,0.028491,2.3e-05,0.023256,0.018258,idle,0,0.020000000000000018
1.575,0.027253,0.001324,0.061743,0.014871,idle,0,0.020000000000000018
1.595,0.026061,0.053543,0.049509,0.022606,idle,0,0.020000000000000018
1.615,0.012959,0.073902,0.008428,0.032865,idle,0,0.020000000000000018
1.635,0.019191,0.040775,-0.016746,0.034447,idle,0,0.020000000000000018
1.654,0.032111,0.020407,-0.012014,0.031639,idle,0,0.018999999999999906
1.674,0.042177,0.01255,-0.001398,0.027821,idle,0,0.020000000000000018
1.694,0.047071,0.018827,0.004258,0.026022,idle,0,0.020000000000000018
1.714,0.066502,0.026101,-0.026181,0.026038,idle,0,0.020000000000000018
1.734,0.072306,0.032509,-0.04645,0.027332,idle,0,0.020000000000000018
1.754,0.056437,0.012695,-0.02765,0.024405,idle,0,0.020000000000000018
1.774,0.06575,0.019753,0.007469,0.023474,idle,0,0.020000000000000018
1.794,0.097579,0.045401,0.023566,0.02786,idle,0,0.020000000000000018
1.814,0.111977,0.044283,-0.007675,0.031144,idle,0,0.020000000000000018
1.834,0.082329,0.036734,-0.041546,0.032262,idle,0,0.020000000000000018
1.853,0.032527,0.044927,-0.033825,0.034795,idle,0,0.018999999999999906
1.873,0.04103,0.085171,-0.008833,0.044871,idle,0,0.020000000000000018
1.893,0.098919,0.097916,-0.005535,0.05548,idle,0,0.020000000000000018
1.913,0.106326,0.071002,-0.021459,0.058584,idle,0,0.020000000000000018
1.934,0.059439,0.040377,-0.018821,0.054943,idle,0,0.020999999999999908
1.953,0.04184,0.059557,0.013689,0.055865,idle,0,0.019000000000000128
1.973,0.075856,0.109986,0.037526,0.06669,idle,0,0.020000000000000018
1.992,0.104913,0.120493,0.024408,0.07745,idle,0,0.018999999999999906
2.013,0.057508,0.077617,-0.017707,0.077483,idle,0,0.020999999999999908
2.033,0.009044,0.011007,-0.031026,0.064188,idle,0,0.020000000000000018
2.052,0.008249,0.002866,-0.012121,0.051924,idle,0,0.019000000000000128
2.072,0.063716,0.020106,-0.004783,0.04556,idle,0,0.020000000000000018
2.092,0.158009,0.033465,-0.076181,0.043141,idle,0,0.020000000000000018
2.112,0.157393,0.015235,-0.076499,0.03756,idle,0,0.020000000000000018
2.132,0.132433,-0.051865,-0.006989,0.019675,idle,0,0.020000000000000018
2.151,0.124896,-0.026773,0.04063,0.010385,idle,0,0.018999999999999684
2.171,0.198348,0.002346,0.051745,0.008777,idle,0,0.020000000000000018
2.191,0.293973,0.027853,0.034688,0.012592,idle,0,0.020000000000000018
2.211,0.296336,0.014594,0.080114,0.012993,idle,0,0.020000000000000018
2.231,0.232721,0.000472,0.111972,0.010489,idle,0,0.020000000000000018
2.251,0.212531,0.04634,0.112543,0.017659,idle,0,0.020000000000000018
2.271,0.236311,0.053537,0.107919,0.024835,idle,0,0.020000000000000018
2.291,0.296485,0.033064,0.080072,0.02648,idle,0,0.020000000000000018
2.311,0.320679,0.023318,0.077446,0.025848,idle,0,0.020000000000000018
2.33,0.280331,0.01035,0.096838,0.022748,idle,0,0.019000000000000128
2.35,0.241084,0.025216,0.108912,0.023242,idle,0,0.020000000000000018
2.37,0.237512,0.033097,0.103237,0.025213,idle,0,0.020000000000000018
2.39,0.220133,0.051611,0.072428,0.030493,idle,0,0.020000000000000018
2.41,0.191481,0.078326,-0.012966,0.040059,idle,0,0.020000000000000018
2.43,0.190055,-0.021034,-0.041126,0.027841,idle,0,0.020000000000000018
2.449,0.193755,-0.003319,-0.031348,0.021609,idle,0,0.018999999999999684
2.469,0.112696,0.125913,-0.036422,0.04247,idle,0,0.020000000000000018
2.489,-0.004135,0.183737,0.010031,0.070723,idle,0,0.020000000000000018
2.509,-0.084975,0.210965,0.054112,0.098771,idle,0,0.020000000000000018
2.529,-0.077471,0.232102,0.080915,0.125438,idle,0,0.020000000000000018
2.549,-0.026673,0.168553,0.095388,0.134061,idle,0,0.020000000000000018
2.569,-0.009261,0.183059,0.14196,0.14386,idle,0,0.020000000000000018
2.589,-0.071157,0.135394,0.175409,0.142167,idle,0,0.020000000000000018
2.608,-0.149553,0.051971,0.204165,0.124128,idle,0,0.019000000000000128
2.628,-0.194585,0.004292,0.2292,0.100161,idle,0,0.020000000000000018
2.648,-0.224892,-0.046855,0.270239,0.070757,idle,0,0.020000000000000018
2.668,-0.278116,-0.134505,0.322997,0.029705,idle,0,0.020000000000000018
2.688,-0.369676,-0.218239,0.375213,-0.019884,idle,0,0.020000000000000018
2.708,-0.472199,-0.16526,0.34687,-0.048959,idle,0,0.020000000000000018
2.728,-0.514947,0.040789,0.235512,-0.031009,idle,0,0.020000000000000018
2.748,-0.420257,0.050581,0.222293,-0.014691,idle,0,0.020000000000000018
2.767,-0.330734,-0.072175,0.307066,-0.026188,idle,0,0.018999999999999684
2.788,-0.324877,-0.068687,0.349592,-0.034688,idle,0,0.020999999999999908
2.81,-0.288869,-0.019293,0.27717,-0.031609,idle,0,0.02200000000000024
2.827,-0.228289,0.079383,0.172542,-0.00941,idle,0,0.016999999999999904
2.847,-0.182423,0.052214,0.091999,0.002914,idle,0,0.020000000000000018
2.867,-0.150879,-0.004991,0.082631,0.001333,idle,0,0.020000000000000018
2.887,-0.145103,-0.004934,0.060298,8e-05,idle,0,0.020000000000000018
2.907,-0.113632,-0.001558,-0.022902,-0.000248,idle,0,0.020000000000000018
2.926,-0.017648,-0.020924,-0.072774,-0.004383,idle,0,0.019000000000000128
2.946,0.011489,0.02608,-0.062234,0.00171,idle,0,0.020000000000000018
2.966,-0.052234,0.05253,-0.054711,0.011874,idle,0,0.020000000000000018
2.986,-0.028457,0.03023,-0.075866,0.015545,idle,0,0.020000000000000018
3.006,0.003473,0.048914,-0.08892,0.022219,idle,0,0.019999999999999574
3.026,-0.027942,0.041725,-0.09248,0.02612,idle,0,0.020000000000000018
3.046,-0.007854,0.019224,-0.026545,0.024741,idle,0,0.020000000000000018
3.066,-0.014402,0.032979,0.05119,0.026388,idle,0,0.020000000000000018
3.085,0.002947,-0.025687,0.027888,0.015973,idle,0,0.019000000000000128
3.105,-0.00083,-0.000115,-0.001346,0.012756,idle,0,0.020000000000000018
3.125,-0.034514,0.00695,0.037901,0.011595,idle,0,0.020000000000000018
3.145,0.011131,-0.005667,-0.030783,0.008142,idle,0,0.020000000000000018
3.165,0.087462,0.01605,-0.069186,0.009724,idle,0,0.020000000000000018
3.185,0.034164,-0.00687,0.019389,0.006405,idle,0,0.020000000000000018
3.205,0.013405,-0.039751,0.083086,-0.002826,idle,0,0.020000000000000018
3.225,0.046591,-0.005505,0.054304,-0.003362,idle,0,0.020000000000000018
3.244,0.045662,-0.02751,0.035864,-0.008191,idle,0,0.019000000000000128
3.265,0.057081,-0.019242,0.05277,-0.010402,idle,0,0.020999999999999908
3.284,0.035088,0.030491,0.094255,-0.002223,idle,0,0.018999999999999684
3.304,0.054072,0.111875,0.066878,0.020596,idle,0,0.020000000000000018
3.324,0.093718,0.047854,0.013389,0.026048,idle,0,0.020000000000000018
3.344,0.134089,-0.002654,-0.0529,0.020308,idle,0,0.020000000000000018
3.364,0.13386,-0.005749,-0.005063,0.015096,idle,0,0.020000000000000018
3.388,0.064457,-0.015282,0.128439,0.009021,idle,0,0.02400000000000002
3.403,0.05939,-0.036256,0.082034,-3.5e-05,idle,0,0.015000000000000124
3.423,0.137245,0.001732,-0.030652,0.000319,idle,0,0.020000000000000018
3.443,0.13065,0.016653,-0.0276,0.003585,idle,0,0.020000000000000018
3.463,0.164128,0.110956,-0.202214,0.02506,idle,0,0.020000000000000018
3.483,0.146315,0.094105,-0.101232,0.038869,idle,0,0.020000000000000018
3.503,0.017376,-0.054827,0.069505,0.02013,idle,0,0.020000000000000018
3.523,0.001335,0.053953,-0.002157,0.026894,idle,0,0.020000000000000018
3.542,0.041589,0.078339,-0.137577,0.037183,idle,0,0.018999999999999684
3.562,0.05425,0.043153,-0.139166,0.038377,idle,0,0.020000000000000018
3.582,0.015925,0.051668,0.037274,0.041035,idle,0,0.020000000000000018
3.602,0.052027,-0.129855,0.182568,0.006857,idle,0,0.020000000000000018
3.622,0.119548,-0.285052,0.185629,-0.051524,idle,0,0.020000000000000018
3.642,0.107005,-0.261604,0.093058,-0.09354,idle,0,0.020000000000000018
3.662,0.017563,0.273046,-0.009302,-0.020223,idle,0,0.020000000000000018
3.681,-0.078771,0.564291,-0.09672,0.09668,idle,0,0.019000000000000128
3.701,-0.108185,0.233656,0.103576,0.124075,idle,0,0.020000000000000018
3.721,0.012908,-0.503698,0.197448,-0.001479,idle,0,0.020000000000000018
3.741,-0.010184,-0.325102,0.066256,-0.066204,idle,0,0.020000000000000018
3.761,-0.079871,0.059285,-0.085448,-0.041106,idle,0,0.020000000000000018
3.781,-0.013719,0.098501,0.036589,-0.013185,idle,0,0.020000000000000018
3.801,-0.013535,0.414932,-0.142003,0.072439,idle,0,0.020000000000000018
3.821,-0.029343,0.191628,-0.168107,0.096276,idle,0,0.020000000000000018
3.84,-0.015584,-0.495276,0.048514,-0.022034,idle,0,0.018999999999999684
3.86,-0.001919,-0.470751,0.163922,-0.111777,idle,0,0.020000000000000018
3.88,-0.02711,-0.13526,0.215888,-0.116474,idle,0,0.020000000000000018
3.902,0.082229,0.254503,-0.007093,-0.042279,idle,0,0.02200000000000024
3.92,0.085956,0.718353,-0.394935,0.109848,idle,0,0.017999999999999794
3.94,0.066697,0.133848,-0.09657,0.114648,idle,0,0.020000000000000018
3.959,0.007692,-0.118975,0.053331,0.067923,idle,0,0.019000000000000128
3.98,-0.025241,-0.053738,0.027431,0.043591,idle,0,0.020999999999999908
3.999,0.005701,-0.041597,0.001311,0.026553,idle,0,0.019000000000000128
4.019,0.006031,0.021157,0.00753,0.025474,idle,0,0.020000000000000018
4.039,0.001447,0.032352,-0.07162,0.02685,idle,0,0.019999999999999574
4.059,-0.015702,-0.049713,-0.037624,0.011537,idle,0,0.020000000000000462
4.079,-0.115894,-0.064299,-0.017312,-0.00363,idle,0,0.019999999999999574
4.099,-0.130633,-0.009915,0.015145,-0.004887,idle,0,0.020000000000000462
4.12,-0.097505,0.047843,0.024833,0.005659,idle,0,0.020999999999999908
4.139,-0.060624,0.051715,0.065514,0.01487,idle,0,0.019000000000000128
4.158,-0.054627,-0.05368,0.097295,0.00116,idle,0,0.019000000000000128
4.178,0.016516,-0.052227,0.007012,-0.009517,idle,0,0.019999999999999574
4.198,0.039476,0.048554,-0.05525,0.002097,idle,0,0.020000000000000462
4.218,0.035452,0.050337,-0.02621,0.011745,idle,0,0.019999999999999574
4.238,-0.032119,0.015227,0.093332,0.012441,idle,0,0.020000000000000462
4.258,-0.036186,0.041242,0.03853,0.018201,idle,0,0.019999999999999574
4.278,0.001931,0.014548,-0.005918,0.017471,idle,0,0.019999999999999574
4.298,0.020104,0.028109,0.013517,0.019598,idle,0,0.020000000000000462
4.318,0.007964,0.068545,0.049796,0.029388,idle,0,0.019999999999999574
4.337,-0.003261,0.059345,0.049331,0.035379,idle,0,0.019000000000000128
4.357,0.031127,0.031723,0.023598,0.034648,idle,0,0.020000000000000462
4.377,0.073382,0.008269,-0.007274,0.029372,idle,0,0.019999999999999574
4.397,0.08435,-0.023388,-0.010669,0.01882,idle,0,0.020000000000000462
4.417,0.048299,-0.056946,0.021391,0.003667,idle,0,0.019999999999999574
4.436,0.006438,-0.029068,0.038921,-0.00288,idle,0,0.019000000000000128
4.456,-0.025884,0.036107,0.05792,0.004917,idle,0,0.020000000000000462
4.476,-0.026504,0.038503,0.027022,0.011634,idle,0,0.019999999999999574
4.496,0.015084,-0.000314,-0.006691,0.009245,idle,0,0.020000000000000462
4.516,0.016786,-0.015105,0.00434,0.004375,idle,0,0.019999999999999574
4.536,-0.048734,0.009925,-0.002535,0.005485,idle,0,0.019999999999999574
4.556,-0.126985,0.005386,-0.019224,0.005465,idle,0,0.020000000000000462
4.576,-0.163573,0.019946,0.032535,0.008361,idle,0,0.019999999999999574
4.596,-0.134244,0.06606,0.065674,0.019901,idle,0,0.020000000000000462
4.616,-0.088156,0.042055,0.084297,0.024332,idle,0,0.019999999999999574
4.635,-0.076202,0.026594,0.142485,0.024784,idle,0,0.019000000000000128
4.655,0.00044,0.043271,0.098562,0.028482,idle,0,0.020000000000000462
4.675,0.06716,0.025328,0.07332,0.027851,idle,0,0.019999999999999574
4.695,-0.037446,-0.081472,0.129402,0.005986,idle,0,0.020000000000000462
4.715,-0.074752,-0.097197,0.081387,-0.01465,idle,0,0.019999999999999574
4.735,-0.013536,-0.011512,0.005022,-0.014023,idle,0,0.020000000000000462
4.755,-0.024755,0.029228,-0.035122,-0.005372,idle,0,0.019999999999999574
4.774,0.008774,0.004242,-0.026224,-0.00345,idle,0,0.019000000000000128
4.794,0.221198,-0.058924,0.08506,-0.014544,idle,0,0.019999999999999574
4.815,0.305565,-0.088239,0.192484,-0.029283,idle,0,0.021000000000000796
4.834,0.197337,-0.000674,0.086972,-0.023561,idle,0,0.01899999999999924
4.855,0.146394,0.028874,0.044362,-0.013074,idle,0,0.021000000000000796
4.874,0.095704,0.021102,0.094123,-0.006239,idle,0,0.01899999999999924
4.894,0.01777,-0.054828,0.078625,-0.015957,idle,0,0.020000000000000462
4.914,0.02858,0.033451,-0.075884,-0.006075,idle,0,0.019999999999999574
4.934,0.037161,0.236343,-0.283545,0.042408,idle,0,0.020000000000000462
4.953,-0.027285,0.078639,-0.274848,0.049655,idle,0,0.019000000000000128
4.973,-0.039574,0.037899,-0.113047,0.047303,idle,0,0.019999999999999574
4.993,0.004498,-0.058848,-0.021601,0.026073,idle,0,0.020000000000000462
5.015,0.085837,0.020328,-0.053282,0.024924,idle,0,0.021999999999999353
5.033,0.03346,-0.048355,-0.021578,0.010268,idle,0,0.018000000000000682
5.053,-0.008943,0.123289,-0.07283,0.032872,idle,0,0.019999999999999574
5.072,-0.012734,0.200889,-0.139171,0.066476,idle,0,0.019000000000000128
5.092,-0.031207,-0.005976,-0.151036,0.051985,idle,0,0.019999999999999574
5.112,-0.006439,-0.063521,-0.027373,0.028884,idle,0,0.020000000000000462
5.132,-0.032596,0.013875,0.060775,0.025882,idle,0,0.019999999999999574
5.152,-0.048202,0.066666,0.158202,0.034039,idle,0,0.020000000000000462
5.172,-0.025881,-0.092077,0.205663,0.008816,idle,0,0.019999999999999574
5.192,0.073022,-0.017536,0.08279,0.003545,idle,0,0.020000000000000462
5.212,-0.154165,0.104475,0.134084,0.023731,idle,0,0.019999999999999574
5.231,-0.133929,-0.133317,0.103782,-0.007678,idle,0,0.019000000000000128
5.251,0.161122,0.01161,0.221979,-0.003821,idle,0,0.020000000000000462
5.271,0.029647,-0.062737,0.122877,-0.015604,idle,0,0.019999999999999574
5.291,0.010193,0.044356,-0.231979,-0.003612,idle,0,0.020000000000000462
5.311,0.175515,0.111608,-0.224605,0.019432,idle,0,0.019999999999999574
5.331,0.047692,0.051331,0.242076,0.025812,idle,0,0.020000000000000462
5.351,-0.017666,-0.149865,0.342145,-0.009323,idle,0,0.019999999999999574
5.371,0.023148,0.035059,0.10557,-0.000447,idle,0,0.020000000000000462
5.39,0.047463,0.046552,0.06776,0.008953,idle,0,0.01899999999999924
5.41,0.052019,-0.059362,0.093752,-0.00471,idle,0,0.020000000000000462
5.43,0.001776,0.002763,0.018217,-0.003216,idle,0,0.019999999999999574
5.45,-0.04752,0.025219,-0.05439,0.002471,idle,0,0.020000000000000462
5.47,-0.04436,-0.01482,-0.015015,-0.000987,idle,0,0.019999999999999574
5.49,0.003167,0.017088,-0.026288,0.002628,idle,0,0.020000000000000462
5.51,0.019474,-0.00906,0.052783,0.00029,idle,0,0.019999999999999574
5.53,-0.002035,-0.017307,0.03936,-0.003229,idle,0,0.020000000000000462
5.55,0.041679,0.04289,0.037824,0.005995,idle,0,0.019999999999999574
5.569,0.072842,0.06375,-0.023405,0.017546,idle,0,0.019000000000000128
5.589,0.031236,0.003717,0.097649,0.01478,idle,0,0.020000000000000462
5.609,0.014231,-0.019721,0.136628,0.00788,idle,0,0.019999999999999574
5.629,-0.049524,0.012431,0.040922,0.00879,idle,0,0.019999999999999574
5.649,0.005258,0.10464,-0.186056,0.02796,idle,0,0.020000000000000462
5.669,-0.091953,-0.025662,-0.138374,0.017236,idle,0,0.019999999999999574
5.689,-0.095674,-0.089876,-0.007694,-0.004187,idle,0,0.020000000000000462
5.709,-0.031463,0.045839,-0.144606,0.005818,idle,0,0.019999999999999574
5.728,0.031655,0.095661,-0.20949,0.023787,idle,0,0.019000000000000128
5.748,-0.022759,-0.029811,-0.101842,0.013067,idle,0,0.020000000000000462
5.768,-0.084243,-0.073149,0.120028,-0.004176,idle,0,0.019999999999999574
5.788,0.0433,0.01954,0.030745,0.000567,idle,0,0.020000000000000462
5.808,0.000731,-0.011578,-0.051533,-0.001862,idle,0,0.019999999999999574
5.827,0.01178,-0.011847,0.112049,-0.003859,idle,0,0.019000000000000128
5.847,0.003013,-0.02552,0.216687,-0.008191,idle,0,0.020000000000000462
5.867,0.003649,-0.02505,0.004228,-0.011563,idle,0,0.019999999999999574
5.887,-0.020739,-0.145928,-0.223568,-0.038436,idle,0,0.019999999999999574
5.907,-0.105097,0.014249,0.031882,-0.027899,idle,0,0.020000000000000462
5.927,0.015333,0.079027,0.037033,-0.006514,idle,0,0.019999999999999574
5.947,-0.028543,0.015062,0.002982,-0.002199,idle,0,0.020000000000000462
5.967,0.059402,-0.051771,-0.192431,-0.012113,idle,0,0.019999999999999574
5.987,0.071967,-0.127413,-0.088558,-0.035173,idle,0,0.020000000000000462
6.007,-0.034376,-0.030156,0.08492,-0.034169,idle,0,0.019999999999999574
6.026,0.314735,0.133783,-0.05822,-0.000579,idle,0,0.019000000000000128
6.046,-0.019565,0.077076,0.054488,0.014952,idle,0,0.020000000000000462
6.066,-0.24921,0.042743,0.05111,0.02051,idle,0,0.019999999999999574
6.086,-0.107531,0.070619,0.078675,0.030532,idle,0,0.020000000000000462
6.106,-0.008722,0.064394,0.126971,0.037304,idle,0,0.019999999999999574
6.126,0.035943,-0.023598,0.01033,0.025124,idle,0,0.020000000000000462
6.145,-0.025136,0.061368,-0.089114,0.032373,idle,0,0.01899999999999924
6.165,-0.07237,0.124316,0.065384,0.050761,idle,0,0.020000000000000462
6.185,-0.121225,0.061361,0.112808,0.052881,idle,0,0.019999999999999574
6.205,-0.042038,-0.070903,0.021585,0.028124,idle,0,0.020000000000000462
6.225,0.057076,0.053384,-0.000637,0.033176,idle,0,0.019999999999999574
6.245,0.069143,0.169748,0.091298,0.060491,idle,0,0.020000000000000462
6.265,-0.028828,0.033205,0.022528,0.055034,idle,0,0.019999999999999574
6.285,0.259532,-0.187799,0.014329,0.006467,idle,0,0.020000000000000462
6.304,0.092506,-0.020942,-0.003531,0.000985,idle,0,0.019000000000000128
6.325,-0.134754,0.047217,0.053225,0.010232,idle,0,0.020999999999999908
6.344,-0.094381,-0.018458,0.170951,0.004494,idle,0,0.019000000000000128
6.364,0.084202,0.030723,-0.104635,0.00974,idle,0,0.019999999999999574
6.384,0.272552,-0.198168,-0.056588,-0.031842,idle,0,0.020000000000000462
6.404,0.04841,0.175526,-0.019105,0.009632,idle,0,0.019999999999999574
6.424,0.10184,0.029141,-0.081994,0.013534,idle,0,0.020000000000000462
6.444,0.026194,-0.243242,0.03019,-0.037822,idle,0,0.019999999999999574
6.463,-0.012803,-0.050125,-0.056299,-0.040282,idle,0,0.019000000000000128
6.483,-0.09601,0.072432,0.0589,-0.017739,idle,0,0.019999999999999574
6.503,-0.141555,0.059357,-0.04956,-0.00232,idle,0,0.020000000000000462
6.523,-0.052301,0.027215,-0.092224,0.003587,idle,0,0.019999999999999574
6.543,0.033879,-0.019669,0.039908,-0.001064,idle,0,0.020000000000000462
6.563,-0.002655,-0.005833,-0.089886,-0.002018,idle,0,0.019999999999999574
6.583,-0.039748,0.17952,-0.10536,0.03429,idle,0,0.020000000000000462
6.603,-0.113331,0.196752,-0.054365,0.066782,idle,0,0.019999999999999574
6.623,0.024799,-0.128557,0.145328,0.027714,idle,0,0.020000000000000462
6.642,0.083593,-0.038223,0.034656,0.014527,idle,0,0.019000000000000128
6.662,-0.024749,0.056553,-0.059074,0.022932,idle,0,0.019999999999999574
6.682,-0.016296,-0.026904,0.084156,0.012965,idle,0,0.020000000000000462
6.702,-0.00415,0.104333,0.086125,0.031238,idle,0,0.019999999999999574
6.722,-0.066319,0.001836,0.022213,0.025358,idle,0,0.020000000000000462
6.741,-0.015021,0.016492,0.074917,0.023585,idle,0,0.01899999999999924
6.762,0.049987,-0.049928,0.115529,0.008882,idle,0,0.020999999999999908
6.781,-0.006969,-0.168278,0.053609,-0.02655,idle,0,0.019000000000000128
6.801,-0.003331,0.099598,-0.032519,-0.00132,idle,0,0.020000000000000462
6.821,0.09393,0.122983,0.088895,0.02354,idle,0,0.019999999999999574
6.841,0.103976,0.045788,0.012708,0.02799,idle,0,0.020000000000000462
6.861,-0.008784,0.027468,0.008445,0.027886,idle,0,0.019999999999999574
6.881,-0.054215,-0.048245,0.008401,0.012659,idle,0,0.020000000000000462
6.901,-0.004582,-0.006128,-0.111662,0.008902,idle,0,0.019999999999999574
6.921,0.038024,0.107698,-0.055097,0.028661,idle,0,0.020000000000000462
6.94,0.001785,0.014464,-0.083313,0.025822,idle,0,0.019000000000000128
6.96,0.014747,0.005632,-0.004638,0.021784,idle,0,0.019999999999999574
6.98,0.023435,0.000874,0.056387,0.017602,idle,0,0.020000000000000462
7.0,0.013013,-0.015587,0.091945,0.010964,idle,0,0.019999999999999574
7.02,0.01668,-0.008331,0.047,0.007105,idle,0,0.019999999999999574
7.04,0.025303,0.024768,0.021674,0.010638,idle,0,0.020000000000000462
7.06,-0.025138,-0.018395,-0.010218,0.004831,idle,0,0.019999999999999574
7.08,-0.043871,-0.04881,0.009266,-0.005897,idle,0,0.020000000000000462
7.099,0.020938,0.042236,0.070614,0.003729,idle,0,0.019000000000000128
7.12,-0.002245,0.056777,-0.04417,0.014339,idle,0,0.020999999999999908
7.139,0.008151,-0.001851,-0.043328,0.011101,idle,0,0.019000000000000128
7.159,0.012263,-0.090902,0.034145,-0.0093,idle,0,0.019999999999999574
7.179,0.040455,-0.031297,0.060762,-0.013699,idle,0,0.020000000000000462
7.199,-0.011935,0.027859,0.043956,-0.005388,idle,0,0.019999999999999574
7.22,-0.030997,0.005633,0.046568,-0.003183,idle,0,0.020999999999999908
7.239,-0.010081,-0.02381,0.030213,-0.007309,idle,0,0.019000000000000128
7.258,-0.0064,-0.001082,0.005688,-0.006063,idle,0,0.019000000000000128
7.278,0.058305,-0.043163,0.068198,-0.013483,idle,0,0.019999999999999574
7.298,0.023264,-0.060163,0.025344,-0.022819,idle,0,0.020000000000000462
7.318,-0.0286,0.024249,-0.0169,-0.013405,idle,0,0.019999999999999574
7.338,-0.081149,0.000298,0.005614,-0.010665,idle,0,0.020000000000000462
7.358,-0.033114,-0.008065,0.040551,-0.010145,idle,0,0.019999999999999574
7.378,0.037363,-0.050265,0.048713,-0.018169,idle,0,0.020000000000000462
7.397,-0.023055,-0.121527,0.066634,-0.038841,idle,0,0.019000000000000128
7.417,-0.045076,-0.131931,0.145452,-0.057459,idle,0,0.019999999999999574
7.437,-0.066374,0.098513,0.045402,-0.026264,idle,0,0.020000000000000462
7.457,-0.024865,0.174562,0.026275,0.013901,idle,0,0.019999999999999574
7.477,0.232241,0.045973,0.111986,0.020315,idle,0,0.020000000000000462
7.497,0.095256,0.054251,-0.004147,0.027103,idle,0,0.019999999999999574
7.517,0.19561,-0.066336,-0.168377,0.008415,idle,0,0.020000000000000462
7.537,0.061323,-0.088837,-0.118631,-0.011036,idle,0,0.019999999999999574
7.556,-0.01038,-0.071698,-0.067198,-0.023168,idle,0,0.019000000000000128
7.576,-0.061793,-0.185107,-0.034099,-0.055556,idle,0,0.019999999999999574
7.596,-0.195779,0.272385,-0.112697,0.010032,idle,0,0.020000000000000462
7.616,-0.234727,0.189088,-0.111384,0.045843,idle,0,0.019999999999999574
7.636,-0.216457,0.17271,-0.079273,0.071217,idle,0,0.020000000000000462
7.656,-0.026076,0.108412,0.031899,0.078656,idle,0,0.019999999999999574
7.676,-0.094195,0.086479,0.039038,0.080221,idle,0,0.020000000000000462
7.696,0.041539,-0.012638,-0.243116,0.061649,idle,0,0.019999999999999574
7.716,0.156704,-0.211963,0.164284,0.006926,idle,0,0.020000000000000462
7.735,0.144409,-0.165497,0.264484,-0.027558,idle,0,0.019000000000000128
7.755,0.228385,0.0919,0.089133,-0.003667,idle,0,0.019999999999999574
7.775,0.077376,0.145253,-0.007798,0.026117,idle,0,0.020000000000000462
7.795,-0.06809,-0.098748,0.014125,0.001144,idle,0,0.019999999999999574
7.815,-0.236673,-0.129103,0.108647,-0.024905,idle,0,0.020000000000000462
7.835,-0.111599,-0.09136,-0.037493,-0.038196,idle,0,0.019999999999999574
7.854,0.184365,-0.063908,-0.00947,-0.043339,idle,0,0.019000000000000128
7.874,0.241223,0.145821,-0.078425,-0.005507,idle,0,0.019999999999999574
7.894,0.100822,-0.044734,-0.198022,-0.013352,idle,0,0.020000000000000462
7.914,-0.195296,-0.14388,0.136365,-0.039458,idle,0,0.019999999999999574
7.934,-0.041456,0.206249,-0.057577,0.009684,idle,0,0.020000000000000462
7.954,0.089092,0.02661,-0.195511,0.013069,idle,0,0.019999999999999574
7.974,0.048834,0.073786,-0.151508,0.025212,idle,0,0.020000000000000462
7.994,-0.032585,0.057643,-0.185342,0.031698,idle,0,0.019999999999999574
8.014,-0.106989,0.136211,-0.139797,0.052601,idle,0,0.019999999999999574
8.034,-0.096427,0.023016,0.130756,0.046684,idle,0,0.02000000000000135
8.053,0.014602,-0.16267,0.4124,0.004813,idle,0,0.019000000000000128
8.073,0.07064,0.022277,0.116668,0.008306,idle,0,0.019999999999999574
8.093,-0.013732,0.118185,-0.295139,0.030282,idle,0,0.019999999999999574
8.113,-0.072937,0.034903,0.067577,0.031206,idle,0,0.019999999999999574
8.133,0.038755,-0.097305,0.266873,0.005504,idle,0,0.019999999999999574
8.153,-0.088689,0.040991,0.266648,0.012601,idle,0,0.02000000000000135
8.173,-0.039826,-0.078522,0.135008,-0.005623,idle,0,0.019999999999999574
8.192,0.03935,0.016433,-0.084801,-0.001212,idle,0,0.019000000000000128
8.212,0.01357,0.20025,-0.126025,0.03908,idle,0,0.019999999999999574
8.232,0.008041,0.019625,0.169822,0.035189,idle,0,0.019999999999999574
8.252,0.024059,0.268767,0.098773,0.081905,idle,0,0.02000000000000135
8.272,0.04915,-0.087187,-0.024073,0.048087,idle,0,0.019999999999999574
8.292,0.009504,-0.294939,-0.008057,-0.020518,idle,0,0.019999999999999574
8.312,-0.026928,0.069738,-0.019336,-0.002467,idle,0,0.019999999999999574
8.331,0.01079,0.05771,0.078027,0.009568,idle,0,0.019000000000000128
8.351,-0.050582,-0.021724,0.186071,0.00331,idle,0,0.02000000000000135
8.371,0.15307,-0.057915,0.03287,-0.008935,idle,0,0.019999999999999574
8.391,0.05454,0.03642,-0.000334,0.000136,idle,0,0.019999999999999574
8.411,-0.071003,0.096523,-0.14492,0.019413,idle,0,0.019999999999999574
8.433,-0.072133,0.002421,-0.005964,0.016015,idle,0,0.02200000000000024
8.452,0.016689,0.005407,0.402371,0.013893,idle,0,0.019000000000000128
